SQUID4751;;;Balança Digital Digi-Health Bluetooth Serene - HC031;"Projetada para o uso pessoal, a Balança Digital Digi Health da
Multilaser - HC031, foi especialmente desenvolvida pra você tê-la no
chão do seu banheiro ou no cantinho do seu quarto.

Com ela, acompanhar o seu emagrecimento é muito mais prático, fácil
e super motivante.

Além de te dar estimativa do índice de massa corporal, a Balança
Digital da Multilaser é ultra resistente e tem capacidade de memória
para até 10 usuários.

Possui função ligar/desligar automática com os pés e suporta uma
pessoa de até 150 kg.

Procure sempre um médico especialista.

Cuide de você e de sua saúde. 

";balanca-digital-digi-health-bluetooth-serene-hc031;Beleza & Saúde;Serene;"Balança Digital Digi-Health Bluetooth Serene - HC031

";"	* Alimentação: PILHAS

	* Aviso sobre o Produto: IMPORTANTE: ESTA BALANÇA FOI PROJETADA PARA
USO PESSOAL E DOMÉSTICO, NÃO DEVENDO SER USADA PARA 
	* COMPANHAMENTO MÉDICO.

	* Versão Bluetooth: 4.0

	* Garantia (meses): 0

	* Composição do Material: PLATAFORMA DE VIDRO TEMPERADO - 6MM

	* Voltagem: 2 PILHAS 1.5V

";"	* 01 Balança Digital Digi-Health Bluetooth Serene - HC031

";1660;4;30;35;90;145.21;169.90;1823;Não;UN;https://d27evgefuqvq7p.cloudfront.net/uploads/original/balanca-digital-digi-health-bluetooth-serene-hc0311.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/balanca-digital-digi-health-bluetooth-serene-hc0312.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/balanca-digital-digi-health-bluetooth-serene-hc0313.png;;;;;;;;;;7,90E+12;84231000;2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7;;121.27;36.19;10;4;;
SQUID4750;;;Leash Soul Fins 6 Pró Competição Bicolor Soul Fins - 050501C;"Leash indicado para ondas fracas até 1/2m. Possuí duplo girador,
proporcionando maior liberdade durante o surf. Cordinha de
poliuretano extrusado muito resistente, que oferece segurança, leash
de nó com girador simples, abraçadeira de neoprene duplo que
proporciona mais conforto ao tornozelo do surfista.

";leash-soul-fins-6-pro-competicao-bicolor-soulfins-050501c;Leash 6 ;Soulfins;"Leash Soul Fins 6  Pró Competição Bicolor Soulfins - 050501C
";"	* Dimensões : Ø5,00mm / comprimento = 1,8m (6 pés).

	* Indicado para pranchas shortboard.

";"	* 01 Leash Soul Fins 6  Pró Competição Bicolor - 050501C

";150;6;4;5;90;32.79;84.00;1;Sim;UN;https://d27evgefuqvq7p.cloudfront.net/uploads/original/leash-soul-fins-6-pro-competicao-bicolor-soulfins-050501c1.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/leash-soul-fins-6-pro-competicao-bicolor-soulfins-050501c2.png;;;;;;;;;;;7,90E+12;95062900;0 - Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;;0;0;0;0;;
SQUID4749;;;Leash Soul Fins 6 Pró Competição Azul Soul Fins - 050501B;"Leash indicado para ondas fracas até 1/2m. Possuí duplo girador,
proporcionando maior liberdade durante o surf. Cordinha de poliuretano
extrusado muito resistente, que oferece segurança, leash de nó com
girador simples, abraçadeira de neoprene duplo que proporciona mais
conforto ao tornozelo do surfista.

";leash-soul-fins-6-pro-competicao-azul-soulfins-050501b;Leash 6 ;Soulfins;"Leash Soul Fins 6  Pró Competição Azul Soulfins - 050501B

";"Dimensões : Ø5,00mm / comprimento = 1,8m (6 pés).
Indicado para pranchas shortboard.

";"	* 01 Leash Soul Fins 6  Pró Competição Azul Soulfins - 050501B

";150;5;6;4;90;32.79;84.00;1;Sim;UN;https://d27evgefuqvq7p.cloudfront.net/uploads/original/leash-soul-fins-6-pro-competicao-azul-soulfins-050501b1.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/leash-soul-fins-6-pro-competicao-azul-soulfins-050501b2.png;;;;;;;;;;;7,90E+12;95062900;0 - Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;;0;0;0;0;;
SQUID4748;;;Leash Soul Fins 6 Pró Competição Preto Soul Fins - 050501A;"Leash indicado para ondas fracas até 1/2m. Possuí duplo girador,
proporcionando maior liberdade durante o surf. Cordinha de
poliuretano extrusado muito resistente, que oferece segurança, leash
de nó com girador simples, abraçadeira de neoprene duplo que
proporciona mais conforto ao tornozelo do surfista.
";leash-soul-fins-6-pro-competicao-preto-soul-fins-050501a;Leash 6 ;Soulfins;"Leash Soul Fins 6  Pró Competição Preto Soulfins - 050501A
";"	* Dimensões : Ø5,00mm / comprimento = 1,8m (6 pés).

	* Indicado para pranchas shortboard.

";"	* 01 Leash Soul Fins 6  Pró Regular Preto Soulfins - 050501A

";150;5;6;4;90;32.79;84.00;1;Sim;UN;https://d27evgefuqvq7p.cloudfront.net/uploads/original/leash-soul-fins-6-pro-regular-preto-soulfins-050501a1.png;;;;;;;;;;;;7,90E+12;95062900;0 - Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;;0;0;0;0;;
SQUID4736;;;Conjunto Especial Fashion Pink BIVOLT Mondial - KT-54;"Conjunto Especial Fashion Pink BIVOLT Mondial - KT-54

";conjunto-especial-fashion-pink-bivolt-mondial-kt-54;Conjuntos;Mondial;"Conjunto Especial Fashion Pink BIVOLT Mondial - KT-54

";"	* MODELO: Conjunto Especial Fashion Pink
	* COR: Neutro
	* POTÊNCIA: SC-14 1200W / EM-07 15W / P-16 30W
	* CONSUMO: SC-14 1,2 KW/H / EM-07 0,015KW/H / P-16 0,03KW/H
	* ORIGEM: Importado
	* GARANTIA: 12 meses
	* MATERIAL: PP

";"	* EM-07 - Escova Modeladora Fashion Pink, 

	* Manual de Assistência Técnica, 

	* Manual de Instruções, 

	* P-16 - Prancha Alisadora Fashion Pink, 

	* SC-10 - Secador de Cabelos Fashion Pink

";3000;23;8;35;90;109.73;169.90;6;Sim;UN;https://d27evgefuqvq7p.cloudfront.net/uploads/original/conjunto-especial-fashion-pink-bivolt-mondial-kt-541.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/conjunto-especial-fashion-pink-bivolt-mondial-kt-542.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/conjunto-especial-fashion-pink-bivolt-mondial-kt-543.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/conjunto-especial-fashion-pink-bivolt-mondial-kt-544.png;;;;;;;;;7,90E+12;85163200;1 - Estrangeira - Importação direta, exceto a indicada no código 6;;0;0;20;4;;
SQUID4734;;;Escova Alisadora BIVOLT Mondial - EA-01;"A Escova Alisadora Mondial vai te deixar com cabelos lisos e
brilhantes num piscar de olhos! Alisa o cabelo de maneira prática e
rápida, deixando um aspecto natural. Com painel digital e controle de
temperatura de 80ºC a 230ºC, possui cerdas com pontas protetoras que
massageiam o couro cabeludo!

";escova-alisadora-bivolt-mondial-ea-01;Escovas de Cabelo;Mondial;"Escova Alisadora BIVOLT Mondial - EA-01

";"	* MODELO: Escova Alisadora Magic Brush Íon
	* COR: Vermelho/Preto
	* POTÊNCIA: 30W
	* CONSUMO: 0,030kWh
	* ORIGEM: Importado
	* GARANTIA: 12 meses

";"	* 01 Capa Protetora Térmica, 

	* 01 Escova Alisadora, 

	* Manual de Assitência Técnica, 

	* Manual de Instruções

";550;24;4;7;90;129.12;199.90;5;Sim;UN;https://d27evgefuqvq7p.cloudfront.net/uploads/original/escova-alisadora-bivolt-mondial-ea-011.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/escova-alisadora-bivolt-mondial-ea-012.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/escova-alisadora-bivolt-mondial-ea-013.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/escova-alisadora-bivolt-mondial-ea-014.png;;;;;;;;;7,90E+12;85163200;1 - Estrangeira - Importação direta, exceto a indicada no código 6;;0;0;20;4;;
SQUID4729;;;Conjunto Especial Gourmet 127V Mondial - NKT-25;"Conjunto Especial Gourmet 127V Mondial - NKT-25

";conjunto-especial-gourmet-127v-mondial-nkt-25;Conjuntos;Mondial;"Conjunto Especial Gourmet 127V Mondial - NKT-25

";"	* Modelo: Conjunto Especial Gourmet

	* Cor: Preto

	* Potência: E-02 30W/B-12 150W/L-28 400W

	* Consumo: E-02 0,03 Kw/h / B-12 0,015 Kw/h / L-28 0,35 Kw/h

	* Origem: Nacional

	* Garantia: 12 meses

	* Material: PP

	* Material: Metal

";"	* E-02 Espremedor Premium
	* L-28 Liquidificador Power 2 black
	* B-12 Batedeira Prática Black

";5000;31;36;49;90;188.99;279.90;3;Sim;UN;https://d27evgefuqvq7p.cloudfront.net/uploads/original/conjunto-especial-gourmet-127v-mondial-nkt-252.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/conjunto-especial-gourmet-127v-mondial-nkt-253.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/conjunto-especial-gourmet-127v-mondial-nkt-254.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/conjunto-especial-gourmet-127v-mondial-nkt-255.png;;;;;;;;;7,90E+12;85094010;0 - Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;;0;0;10;12;;
SQUID4728;;;Conjunto Especial Pratic Duo I 220V Mondial - KT-30;"Conjunto Especial Pratic Duo I 220V Mondial - KT-30

";conjunto-especial-pratic-duo-i-220v-mondial-kt-30;Conjuntos;Mondial;"Conjunto Especial Pratic Duo I 220V Mondial - KT-30

";"	* Modelo: Conjunto Especial Practi Duo I

	* Cor: Preto/Prata

	* Potência: E-02 30W/L-28 350W

	* Consumo: E-02 0,03 Kw/h / L-28 0,35 Kw/h

	* Origem: Nacional
	* Material: PP e Metal

";"	* E-02 Espremedor Premium
	* L-28 Liquidificador Power 2 Black

";2600;31;35;26;90;107.95;159.90;22;Sim;UN;https://d27evgefuqvq7p.cloudfront.net/uploads/original/conjunto-especial-pratic-duo-i-220v-mondial-kt-301.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/conjunto-especial-pratic-duo-i-220v-mondial-kt-302.png;;;;;;;;;;;7,90E+12;85094010;0 - Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;;0;0;10;12;;
SQUID4727;;;Conjunto Especial Pratic Duo I 127V Mondial - KT-30;"Conjunto Especial Pratic Duo I 127V Mondial - KT-30

";conjunto-especial-pratic-duo-i-127v-mondial-kt-30;Conjuntos;Mondial;"Conjunto Especial Pratic Duo I 127V Mondial - KT-30

";"	* Modelo: Conjunto Especial Pratic Duo Black

	* Cor: Neutro

	* Potência: S-12 750W / L-28 400W

	* Consumo: S-12 0,75Kw/h / L-28 0,4Kw/h

	* Origem: S-12 Importado / L-12 Nacional

	* Garantia: 12 meses

	* Material: PP e Metal

";"	* E-02 Espremedor Premium
	* L-28 Liquidificador Power 2 black

";2600;31;35;26;90;107.95;159.90;15;Sim;UN;https://d27evgefuqvq7p.cloudfront.net/uploads/original/conjunto-especial-pratic-duo-i-127v-mondial-kt-301.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/conjunto-especial-pratic-duo-i-127v-mondial-kt-302.png;;;;;;;;;;;7,90E+12;85094010;0 - Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;;0;0;10;12;;
SQUID4726;;;Conjunto Especial Pratic Duo Black 220V Mondial - KT-55;"Conjunto Especial Pratic Duo Black 220V Mondial - KT-55

";conjunto-especial-pratic-duo-black-220v-mondial-kt-55;Conjuntos;Mondial;"Conjunto Especial Pratic Duo Black 220V Mondial - KT-55

";"	* MODELO: Conjunto Especial Pratic Duo Black 
	* COR: Neutro
	* POTÊNCIA: S-12 750W / L-28 400W
	* CONSUMO: S-12 0,75Kw/h / L-28 0,4Kw/h
	* ORIGEM: S-12 Importado / L-12 Nacional
	* GARANTIA: 12 meses
	* MATERIAL: PP e Metal

";"	* Liquidificador L-28 

	* Sanduicheira S-12

";2700;31;26;28;90;106.71;159.90;14;Sim;UN;https://d27evgefuqvq7p.cloudfront.net/uploads/original/conjunto-especial-pratic-duo-black-220v-mondial-kt-551.png;;;;;;;;;;;;7,90E+12;85167990;0 - Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;;0;0;15;12;;
SQUID4725;;;Conjunto Especial Pratic Duo Black 127V Mondial - KT-55;"Conjunto Especial Pratic Duo Black 127V Mondial - KT-55

";conjunto-especial-pratic-duo-black-127v-mondial-kt-55;Conjuntos;Mondial;"Conjunto Especial Pratic Duo Black 127V Mondial - KT-55

";"	* Modelo: Conjunto Especial Pratic Duo Black

	* Cor: Neutro

	* Potência: S-12 750W / L-28 400W

	* Consumo: S-12 0,75Kw/h / L-28 0,4Kw/h

	* Origem: S-12 Importado / L-12 Nacional

	* Garantia: 12 meses

	* Material: PP e Metal

";"	* Liquidificador L-28
	* Sanduicheira S-12

";2700;31;26;28;90;106.71;159.90;13;Sim;UN;https://d27evgefuqvq7p.cloudfront.net/uploads/original/conjunto-especial-pratic-duo-black-127v-mondial-kt-551.png;;;;;;;;;;;;7,90E+12;85167990;0 - Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;;0;0;10;12;;
SQUID4716;;;Caixa de Som A10 Alumínio Prata - 31392;"Curta sua música através da conexão bluetooth
Bateria interna recarregavel de lítio
Função Hands Free - Atenda chamadas sem precisar mexer no celular
Design moderno em alumínio
";caixa-de-som-a10-aluminio-prata-31392;Caixas de Som;Frahm;"Caixa de Som A10 Alumínio Prata - 31392
";"Potência: 10w
Tensão: 5VDC
Alimentação: Bateria de lítio 3,7V
Capacidade da Bateria: 40mAh
Autonomia: 3h a 50% do volume
Dimensões: 7x42
";"	* 01 Caixa de Som A10 Alumínio Prata - 31392

";390;16;16;16;365;46.67;99.90;3;Sim;PC;https://d27evgefuqvq7p.cloudfront.net/uploads/original/caixa-de-som-a10-aluminio-prata-313921.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/caixa-de-som-a10-aluminio-prata-313922.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/caixa-de-som-a10-aluminio-prata-313923.png;;;;;;;;;;7,90E+12;85185000;1 - Estrangeira - Importação direta, exceto a indicada no código 6;2105700;83.8;29.87;15;4;;
SQUID4715;;;Caixa de Som A10 Preta Frahm - 31393;"Curta sua música através da conexão bluetooth
Bateria interna recarregavel de lítio
Função Hands Free - Atenda chamadas sem precisar mexer no celular
Design moderno em alumínio
";caixa-de-som-a10-preta-frahm-31393;Caixas de Som;Frahm;"Caixa de Som A10 Preta Frahm - 31393
";"	* Potência: 10w

	* Tensão: 5VDC

	* Alimentação: Bateria de lítio 3,7V

	* Capacidade da Bateria: 40mAh

	* Autonomia: 3h a 50% do volume

	* Dimensões: 7x42

";"	* 01 Caixa de Som A10 Alumínio Preta Frahm - 31393

";390;16;16;16;365;46.65;99.90;2;Sim;PC;https://d27evgefuqvq7p.cloudfront.net/uploads/original/caixa-de-som-a10-aluminio-preta-frahm-313931.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/caixa-de-som-a10-aluminio-preta-frahm-313932.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/caixa-de-som-a10-aluminio-preta-frahm-313933.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/caixa-de-som-a10-aluminio-preta-frahm-313934.png;;;;;;;;;7,90E+12;85185000;1 - Estrangeira - Importação direta, exceto a indicada no código 6;2105700;83.8;29.87;15;4;;
SQUID4714;;;Caixa de Som A10 Grafite Frahm - 31394;"Curta sua música através da conexão bluetooth
Bateria interna recarregavel de lítio
Função Hands Free - Atenda chamadas sem precisar mexer no celular
Design moderno em alumínio
";caixa-de-som-a10-grafite-frahm-31394;Caixas de Som;Frahm;"Caixa de Som A10 Grafite Frahm - 31394
";"	* Potência: 10w

	* Tensão: 5VDC

	* Alimentação: Bateria de lítio 3,7V

	* Capacidade da Bateria: 40mAh

	* Autonomia: 3h a 50% do volume

	* Dimensões: 7x42

";"	* 01 Caixa de Som A10 Alumínio Preta Frahm - 31393

";390;16;16;16;365;46.65;99.90;4;Sim;PC;https://d27evgefuqvq7p.cloudfront.net/uploads/original/caixa-de-som-a10-grafite-frahm-313941.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/caixa-de-som-a10-grafite-frahm-313942.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/caixa-de-som-a10-grafite-frahm-313943.png;;;;;;;;;;7,90E+12;85185000;1 - Estrangeira - Importação direta, exceto a indicada no código 6;2105700;83.8;29.87;15;4;;
SQUID4713;;;Aspirador de Pó Automotivo ASH110 - Hinor - 31374;"O aspiradore de pó automotivo da Hinor tem funções e acessórios
bem projetados, como pontas mais finas e longas para acesso a áreas
mais difíceis, escovas para os estofados e principalmente uma
fiação de longo alcance ( vem com 3,5 metros de cabo). Além de ter
alta potência 110W é perfeito para qualquer carro!
";aspirador-de-po-automotivo-ash110-hinor;Acessorios Automotivos;Hinor;"Aspirador de Pó Automotivo ASH110 - Frahm
";"	* Capacidade de Sucção :>3500PA

	* Material: ABS

	* Peso(g): 830

	* Potência: 110W

	* Ruído: <80dB

	* Tensão: 12v

	* Volume de Acúmulo de Partículas: 750ml

";"	* Aspirador de Pó Automotivo ASH110 - Frahm

";1040;13;15;38;365;54.03;99.90;4;Sim;PC;https://d27evgefuqvq7p.cloudfront.net/uploads/original/aspirador-de-po-automotivo-ash110-frahm1.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/aspirador-de-po-automotivo-ash110-frahm2.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/aspirador-de-po-automotivo-ash110-frahm3.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/aspirador-de-po-automotivo-ash110-frahm4.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/aspirador-de-po-automotivo-ash110-frahm5.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/aspirador-de-po-automotivo-ash110-frahm6.png;;;;;;;7,90E+12;85081100;1 - Estrangeira - Importação direta, exceto a indicada no código 6;2105700;59.22;29.87;10;4;;
SQUID4663;;;Cartão de Memória Classe 10 16GB Multilaser - MC143;"Cartão de Memória Classe 10 16GB Multilaser - MC143
";cartao-de-memoria-classe-10-16gb-multilaser-mc143;Cartões de Memória;Multilaser;"Cartão de Memória Classe 10 16GB Multilaser - MC143
";"	* Voltagem: 2,7V ~ 3,V

	* Taxa de Transmissão de Dados - Gravação (MB/s): 10MB/s

	* Taxa de Transmissão de Dados - Leitura (MB/s): 30MB/s

";"	* 01 Cartão de Memória Classe 10 16GB MC143 - Multilaser

";2;0;9;15;90;37.00;59.90;1;Sim;UN;https://d27evgefuqvq7p.cloudfront.net/uploads/original/cartao-de-memoria-classe-10-16gb-mc143-multilaser1.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/cartao-de-memoria-classe-10-16gb-mc143-multilaser2.png;;;;;;;;;;;7,90E+12;85235110;"4 - Nacional, cuja produção tenha sido feita em conformidade com os processos produtivos básicos de que
            tratam as legislações citadas nos Ajustes";;48.1;14.66;;12;;
SQUID4662;;;Cartão de Memória Classe 4 8GB Multilaser - MC141;"O Cartão de memória Micro SD da Multilaser é ideal para gravação
de vídeos em HD.
Leve para qualquer lugar e salve fotos, músicas e vídeos.

";cartao-de-memoria-classe-4-8gb-multilaser-mc141;Cartões de Memória;Multilaser;"Cartão de Memória Classe 4 8GB Multilaser - MC141

";"	* Voltagem: 2,7 V~3,6 V

	* Taxa de Transmissão de Dados - Gravação (MB/s): 4

	* Taxa de Transmissão de Dados - Leitura (MB/s): 4

";"	* 01 Cartão de Memória Classe 4 8GB Multilaser - MC141

";2;0;9;15;90;25.82;44.90;599;Não;UN;https://d27evgefuqvq7p.cloudfront.net/uploads/original/cartao-de-memoria-classe-4-8gb-multilaser-mc1411.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/cartao-de-memoria-classe-4-8gb-multilaser-mc1412.png;;;;;;;;;;;7,90E+12;85235110;"4 - Nacional, cuja produção tenha sido feita em conformidade com os processos produtivos básicos de que
            tratam as legislações citadas nos Ajustes";;48.1;14.66;;12;;
SQUID4660;;;Cadeado com Chave 20mm 100cm Atrio - BI097;"Cadeado com Chave 20mm 100cm Atrio - BI097

";cadeado-com-chave-20mm-100cm-atrio-bi097;Cadeados e Travas;Atrio;"Cadeado com Chave 20mm 100cm Atrio - BI097

";"	* Cadeado com 2 chaves

	* 100 cm de comprimento 

	* 20 mm de diâmetro

	* Composição Interna: Aço 

	* Composição Externa: Silicone

";"	* 01 Cadeado com Chave 20mm 100cm Atrio - BI097

";700;18;4;21;90;20.80;44.90;3236;Não;UN;https://d27evgefuqvq7p.cloudfront.net/uploads/original/cadeado-com-chave-20mm-100cm-atrio-bi0971.png;;;;;;;;;;;;7,90E+12;83011000;2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7;;0;0;;4;;
SQUID4659;;;Cadeado Atrio com Chave 15Mm 800Mm Atrio - BI096;"Cadeado Atrio com Chave 15Mm 800Mm Atrio - BI096

";cadeado-atrio-com-chave-15mm-800mm-atrio-bi096;Cadeados e Travas;Atrio;"Cadeado Atrio com Chave 15Mm 800Mm Atrio - BI096

";"	* Composição interna: Aço

	* Composição externa: Silicone
	* Composição do Material: STEEL CABLE

";"	* 01 Cadeado Atrio com Chave 15Mm 800Mm Atrio - BI096

";320;15;17;13;90;12.29;25.90;1;Sim;UN;https://d27evgefuqvq7p.cloudfront.net/uploads/original/cadeado-atrio-com-chave-15mm-800mm-atrio-bi0961.png;;;;;;;;;;;;7,90E+12;83011000;2 - Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7;;;0;0;4;;
SQUID4657;;;Computador Intel Celeron Dual Core J1800, 4GB, HD 1TB, Linux Multilaser - DT002;"Computador Intel Celeron Dual Core J1800, 4GB, HD 1TB, Linux
Multilaser - DT002

";computador-intel-celeron-dual-core-j1800-4gb-hd-1tb-linux-multilaser-dt002;Computadores;Multilaser;"Computador Intel Celeron Dual Core J1800, 4GB, HD 1TB, Linux
Multilaser - DT002
";"Características:
- Marca: Multilaser
- Modelo: DT002

Processador:
- Celeron Dual Core J1800
- Velocidade: 2.41 Ghz
- Integrado

Memória:
- Capacidade: 4GB
- Tipo: DDR3

Armazenamento:
- Capacidade: 1TB
- Tipo: SATA

Sistema Operacional:
- Linux Keep

Conexões:
- Realtek RTL8111F10/100/1 OOOMb/s 

Alimentação:
- Voltagem: 110 - 220V

Entradas:
- 2x PS2
- 1x VGA
- 1x HDMI
- 1x USB 3.0
- 4x USB 2.0
- 1x RJ45
- 1x line-in
- 1x line-out
- 1x Mic-in 

";"	* Computador Multilaser
	* Cabo de Alimentação
	* Teclado / Mouse / Caixa de Som
	* Guia Rápido

";4300;36;18;36;90;950.88;1099.00;36;Não;UN;https://d27evgefuqvq7p.cloudfront.net/uploads/original/computador-intel-celeron-dual-core-j1800-4gb-hd-1tb-linux-multilaser-dt0021.png;;;;;;;;;;;;7,90E+12;84715010;"4 - Nacional, cuja produção tenha sido feita em conformidade com os processos produtivos básicos de que
            tratam as legislações citadas nos Ajustes";;29;3.57;0.75;12;;
SQUID4655;;;Caixa Amplificada Multiuso Branca Frahm - LC 250 APP - 31413;"A caixa amplificada LC250 APP possuí 60 W RMS de potência, e
compacta e descolada. O seu maior diferencial é a possibilidade de
controlar a caixa através de um aplicativo para smartphone. Permite a
reprodução de música através da conexão bluetooth, entrada USB,
cartão de memória e rádio FM, além de permitir a conexão de um
violão e de um microfone.

";caixa-amplificada-multiuso-branca-frahm-lc-250-app;Caixas de Som;Frahm;"Caixa Amplificada Multiuso Branca Frahm - LC 250 APP
";"	* Potência RMS: 60W

	* Canal 1: Bluetooth, USB, SD card e FM, controle remoto com troca de
pastas, auxiliar - iPhone, iPad, iPod, tablets, celulares, MP3, CD,
DVD, TV, Teclado, Acordeon, Microfone, violão, Cavaquinho

	* Equalizador: 2 vias (graves e agudos)

	* Alto-Falante: Woofer 6"" coaxial

	* Alimentação: Bivolt automático (com fonte chaveada) 90 - 240 V

";"	* 01 Caixa Amplificada Multiuso Branca Frahm - LC 250 APP

";4900;36;31;24;365;390.51;599.00;2;Sim;PC;https://d27evgefuqvq7p.cloudfront.net/uploads/original/caixa-amplificada-multiuso-branca-frahm-lc-250-app1.png;;;;;;;;;;;;7,90E+12;85185000;0 - Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;2105700;68.59;19.89;15;12;;
SQUID4654;;;Caixa Amplificada Multiuso Bluetooth Frahm – CA150 - 31031;"A caixa amplificada CA 150 Bluetooth é a opção perfeita para a
reprodução de arquivos de áudio através do seu dispositivo que
possui conexão via bluetooth, armazenados em dispositivos de memória
FLASH, com conector USB ou SD Card. Também é uma ótima opção para
sonorizar ambientes, ouvir rádio FM, amplificar instrumentos –
violão, cavaquinho, teclado – conectar microfones, iPad, iPhone,
iPod, tablet, celular, TV, DVD, CD, Players de Mp3 e outros aparelhos
auxiliares.
";caixa-amplificada-multiuso-bluetooth-frahm-ca-150;Caixas de Som;Frahm;"Caixa Amplificada Multiuso Bluetooth Frahm – CA 150
";"	* Potência RMS : 50 W

	* Canal 1 : Bluetooth, entrada USB, SD card e receptor FM com
controle remoto / Auxiliar - iPhone, iPod, iPad, tablets, celulares,
MP3, CD, DVD, TV / Microfone ou guitarra / violão / cavaquinho

	* Equalizador : 2 vias (graves e agudos)

	* Alto-Falante : Woofer de 8"" e tweeter 2 1/2

	* Alimentação : Voltagem Automática / SPS (fonte inteligente)
90-240V ~ 50/60Hz switching

";"	* 01 Caixa Amplificada Multiuso Bluetooth Frahm – CA 150

";7150;50;36;24;365;405.27;499.00;2;Sim;PC;https://d27evgefuqvq7p.cloudfront.net/uploads/original/caixa-amplificada-multiuso-frahm-ca-150-bluetooth1.png;;;;;;;;;;;;7,90E+12;85185000;0 - Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;2105700;68.59;19.89;15;12;;
SQUID4651;;;Caixa Amplificada Multiuso Frahm - MF 200 APP - 31233;"A MF200 APP é uma caixa multiuso da Frahm que possuí 60 W RMS de
potência, é compacta e muito eficiente. Possuí várias
possibilidades de conexões, como bluetooth, entrada USB, cartão de
memória e rádio FM com controle remoto com troca de pastas. Além
disso, você pode baixar um aplicativo para android que permite
controlar todas essas funções.

Além dessas conexões, a MF200 APP tem uma entrada para violão e
outra para microfone, tonando-a uma caixa compacta mas completa. Uma
característica forte das caixas multiuso da Frahm que a diferenciam
da concorrência, são os circuitos especialmente desenvolvidos pelos
engenheiros da Frahm que eliminam ruídos indesejáveis,
proporcionando alta fidelidade sonora e baixa microfonia.
";caixa-amplificada-multiuso-frahm-mf-200-app;Caixas de Som;Frahm;"Caixa Amplificada Multiuso Frahm - MF 200 APP
";"	* Potência RMS : 60 W

	* Canal 1 : Bluetooth, USB, SD card e FM, controle remoto com troca
de pastas, auxiliar - iPhone, iPad, iPod, tablets, celulares, MP3, CD,
DVD, TV, Teclado, Acordeon, Microfone, violão, Cavaquinho

	* Equalizador : 2 vias (graves e agudos)

	* Alto-Falante : Woofer 6"" coaxial

	* Alimentação : Bivolt automático (com fonte chaveada) 90 - 240 V

";"	* 01 Caixa Amplificada Multiuso Frahm - MF 200 APP

";5000;36;31;24;365;375.57;599.00;3;Sim;PC;https://d27evgefuqvq7p.cloudfront.net/uploads/original/caixa-amplificada-multiuso-frahm-mf-200-app1.png;https://d27evgefuqvq7p.cloudfront.net/uploads/original/caixa-amplificada-multiuso-frahm-mf-200-app2.png;;;;;;;;;;;7,90E+12;85185000;0 - Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;2105700;68.59;19.89;15;12;;
